title;link
Alfred Nobel: A Biography;www.goodreads.com/book/show/177106.Alfred_Nobel
Colonel Roosevelt;www.goodreads.com/book/show/7993566-colonel-roosevelt
Napoleon: A Life;www.goodreads.com/book/show/20821092-napoleon
Catherine de Medici: Renaissance Queen of France;www.goodreads.com/book/show/255134.Catherine_de_Medici
The Last Lion: Winston Spencer Churchill: Defender of the Realm, 1940-1965;www.goodreads.com/book/show/746673.The_Last_Lion
Alice: Alice Roosevelt Longworth, from White House Princess to Washington Power Broker;www.goodreads.com/book/show/522943.Alice
Vivien: The Life of Vivien Leigh;www.goodreads.com/book/show/1096405.Vivien
Eleanor and Franklin;www.goodreads.com/book/show/1797103.Eleanor_and_Franklin
Katherine Swynford: The Story of John of Gaunt and His Scandalous Duchess;www.goodreads.com/book/show/499712.Katherine_Swynford
Same Kind of Different as Me: A Modern-Day Slave, an International Art Dealer, and the Unlikely Woman Who Bound Them Together;www.goodreads.com/book/show/104189.Same_Kind_of_Different_as_Me
Robert Kennedy: His Life;www.goodreads.com/book/show/112469.Robert_Kennedy
George, Nicholas and Wilhelm: Three Royal Cousins and the Road to World War I;www.goodreads.com/book/show/6709606-george-nicholas-and-wilhelm
JFK: Reckless Youth;www.goodreads.com/book/show/1185511.JFK
Michael Collins: The Man Who Made Ireland;www.goodreads.com/book/show/314387.Michael_Collins
Joan Crawford: The Essential Biography;www.goodreads.com/book/show/372219.Joan_Crawford
With Malice Toward None: A Life of Abraham Lincoln;www.goodreads.com/book/show/186344.With_Malice_Toward_None
The Queen Mother: The Official Biography;www.goodreads.com/book/show/6634223-the-queen-mother
A Sense of Where You Are: Bill Bradley at Princeton;www.goodreads.com/book/show/243707.A_Sense_of_Where_You_Are
Eminent Victorians;www.goodreads.com/book/show/108824.Eminent_Victorians
The Map That Changed the World: William Smith and the Birth of Modern Geology;www.goodreads.com/book/show/25014.The_Map_That_Changed_the_World
Robert Kennedy and His Times;www.goodreads.com/book/show/112472.Robert_Kennedy_and_His_Times
Tried by War: Abraham Lincoln as Commander in Chief;www.goodreads.com/book/show/2898564-tried-by-war
Washington: The Indispensable Man;www.goodreads.com/book/show/254310.Washington
W.E.B. Du Bois: Biography of a Race, 1868-1919;www.goodreads.com/book/show/17618.W_E_B_Du_Bois
Clarence Darrow for the Defense;www.goodreads.com/book/show/1142457.Clarence_Darrow_for_the_Defense
Genius: The Life and Science of Richard Feynman;www.goodreads.com/book/show/98685.Genius
Mao: The Unknown Story;www.goodreads.com/book/show/9746.Mao
Wellington: The Iron Duke;www.goodreads.com/book/show/144155.Wellington
Positively 4th Street: The Lives and Times of Joan Baez, Bob Dylan, Mimi Baez Farina and Richard Farina;www.goodreads.com/book/show/253698.Positively_4th_Street
Vivien Leigh: A Biography;www.goodreads.com/book/show/1462972.Vivien_Leigh
Anne Sexton: A Biography;www.goodreads.com/book/show/47731.Anne_Sexton
Eisenhower: Soldier and President;www.goodreads.com/book/show/42519.Eisenhower
Romantic Outlaws: The Extraordinary Lives of Mary Wollstonecraft and Her Daughter Mary Shelley;www.goodreads.com/book/show/22294061-romantic-outlaws
Notorious RBG: The Life and Times of Ruth Bader Ginsburg;www.goodreads.com/book/show/25422234-notorious-rbg
At Canaan's Edge: America in the King Years 1965-68;www.goodreads.com/book/show/95777.At_Canaan_s_Edge
An Unfinished Life: John F. Kennedy, 1917-1963;www.goodreads.com/book/show/4424.An_Unfinished_Life
Joseph Smith: Rough Stone Rolling;www.goodreads.com/book/show/236609.Joseph_Smith
The First American: The Life and Times of Benjamin Franklin;www.goodreads.com/book/show/147602.The_First_American
John Wayne: The Life and Legend;www.goodreads.com/book/show/18144119-john-wayne
Four Queens: The Provençal Sisters Who Ruled Europe;www.goodreads.com/book/show/691001.Four_Queens
Ferry Pilot: Nine Lives Over the North Atlantic.;www.goodreads.com/book/show/54738195-ferry-pilot
Separate Things: A Memoir;www.goodreads.com/book/show/200471626-separate-things
Becoming the Ex-Wife: The Unconventional Life and Forgotten Writings of Ursula Parrott;www.goodreads.com/book/show/62856142-becoming-the-ex-wife
A Profane Wit: The Life of John Wilmot, Earl of Rochester;www.goodreads.com/book/show/640330.A_Profane_Wit
FDR Unmasked: 73 Years of Medical Cover-ups That Rewrote History;www.goodreads.com/book/show/209251042-fdr-unmasked
A. Lincoln;www.goodreads.com/book/show/4059448-a-lincoln
Billy Connolly;www.goodreads.com/book/show/998367.Billy_Connolly
The Man Who Listens to Horses;www.goodreads.com/book/show/8515.The_Man_Who_Listens_to_Horses
Crying in H Mart;www.goodreads.com/book/show/54814676-crying-in-h-mart
The Wise Men: Six Friends and the World They Made;www.goodreads.com/book/show/10885.The_Wise_Men
Wired: The Short Life and Fast Times of John Belushi;www.goodreads.com/book/show/264827.Wired
Wellington: A Personal History;www.goodreads.com/book/show/144160.Wellington
Furious Love: Elizabeth Taylor, Richard Burton, and the Marriage of the Century;www.goodreads.com/book/show/7625089-furious-love
Leo Africanus;www.goodreads.com/book/show/153496.Leo_Africanus
The Splendid and the Vile: A Saga of Churchill, Family, and Defiance During the Blitz;www.goodreads.com/book/show/51187948-the-splendid-and-the-vile
Death Be Not Proud;www.goodreads.com/book/show/486298.Death_Be_Not_Proud
Lennon: The Man, the Myth, the Music - The Definitive Life;www.goodreads.com/book/show/10777145-lennon
Rosemary: The Hidden Kennedy Daughter;www.goodreads.com/book/show/23719479-rosemary
The Secret Life of Houdini: The Making of America's First Superhero;www.goodreads.com/book/show/13944.The_Secret_Life_of_Houdini
John Quincy Adams: A Public Life, a Private Life;www.goodreads.com/book/show/244162.John_Quincy_Adams
Eleanor Roosevelt, Volume 1: The Early Years, 1884-1933;www.goodreads.com/book/show/884536.Eleanor_Roosevelt_Volume_1
Muhammad: His Life Based on the Earliest Sources;www.goodreads.com/book/show/144925.Muhammad
Richard the Third;www.goodreads.com/book/show/319470.Richard_the_Third
American Ulysses: A Life of Ulysses S. Grant;www.goodreads.com/book/show/28364004-american-ulysses
Marmee and Louisa: The Untold Story of Louisa May Alcott and Her Mother;www.goodreads.com/book/show/15748199-marmee-and-louisa
Caesar: Life of a Colossus;www.goodreads.com/book/show/60432.Caesar
Fierce Patriot: The Tangled Lives of William Tecumseh Sherman;www.goodreads.com/book/show/18310279-fierce-patriot
Mao's Last Dancer;www.goodreads.com/book/show/298137.Mao_s_Last_Dancer
Kate Remembered;www.goodreads.com/book/show/292751.Kate_Remembered
People of the Century: One Hundred Men & Women Who Shaped the Last One Hundred Years;www.goodreads.com/book/show/509993.People_of_the_Century
The Cross and the Switchblade;www.goodreads.com/book/show/772852.The_Cross_and_the_Switchblade
Elizabeth of York: A Tudor Queen and Her World;www.goodreads.com/book/show/17262152-elizabeth-of-york
Agent Zigzag: A True Story of Nazi Espionage, Love, and Betrayal;www.goodreads.com/book/show/655627.Agent_Zigzag
Eden's Outcasts: The Story of Louisa May Alcott and Her Father;www.goodreads.com/book/show/612694.Eden_s_Outcasts
Love, Activism, and the Respectable Life of Alice Dunbar-Nelson;www.goodreads.com/book/show/57623288-love-activism-and-the-respectable-life-of-alice-dunbar-nelson
Matilda: Queen of the Conqueror;www.goodreads.com/book/show/10859715-matilda
Georgiana: Duchess of Devonshire;www.goodreads.com/book/show/319300.Georgiana
Dreams from My Father: A Story of Race and Inheritance;www.goodreads.com/book/show/88061.Dreams_from_My_Father
Dinners with Ruth: A Memoir on the Power of Friendships;www.goodreads.com/book/show/60407689-dinners-with-ruth
The Diving Bell and the Butterfly: A Memoir of Life in Death;www.goodreads.com/book/show/193755.The_Diving_Bell_and_the_Butterfly
Kids We Were;www.goodreads.com/book/show/18350989-kids-we-were
Hope: A Memoir of Survival in Cleveland;www.goodreads.com/book/show/23399022-hope
The Know-It-All;www.goodreads.com/book/show/28116.The_Know_It_All
The Monuments Men: Allied Heroes, Nazi Thieves, and the Greatest Treasure Hunt in History;www.goodreads.com/book/show/6514074-the-monuments-men
Teacher Man (Frank McCourt, #3);www.goodreads.com/book/show/4909.Teacher_Man
Polly: Sex Culture Revolutionary;www.goodreads.com/book/show/22006321-polly
If Life Is a Bowl of Cherries What Am I Doing in the Pits?;www.goodreads.com/book/show/432283.If_Life_Is_a_Bowl_of_Cherries_What_Am_I_Doing_in_the_Pits_
Stories I Only Tell My Friends;www.goodreads.com/book/show/10211494-stories-i-only-tell-my-friends
Game Change: Obama and the Clintons, McCain and Palin, and the Race of a Lifetime;www.goodreads.com/book/show/6694937-game-change
Life After Darkness: Finding Healing and Happiness After the Cleveland Kidnappings;www.goodreads.com/book/show/35099772-life-after-darkness
While Time Remains: A North Korean Defector's Search for Freedom in America;www.goodreads.com/book/show/61273331-while-time-remains
Last Night at the Viper Room: River Phoenix and the Hollywood He Left Behind;www.goodreads.com/book/show/17349273-last-night-at-the-viper-room
Under Water: A Natural Disaster Memoir;www.goodreads.com/book/show/32673932-under-water
Mermaid: A Memoir of Resilience;www.goodreads.com/book/show/17986393-mermaid
Freedom: My Book of Firsts;www.goodreads.com/book/show/29405007-freedom
Going Solo (Roald Dahl's Autobiography, #2);www.goodreads.com/book/show/6678.Going_Solo
The Audacity of Hope: Thoughts on Reclaiming the American Dream;www.goodreads.com/book/show/9742.The_Audacity_of_Hope
The Boy Who Harnessed the Wind: Creating Currents of Electricity and Hope;www.goodreads.com/book/show/6419887-the-boy-who-harnessed-the-wind
Reckless Traveler;www.goodreads.com/book/show/25814739-reckless-traveler
A Promised Land;www.goodreads.com/book/show/55361205-a-promised-land
A Street Cat Named Bob: How One Man and His Cat Found Hope on the Streets;www.goodreads.com/book/show/12394068-a-street-cat-named-bob
When You Are Engulfed in Flames;www.goodreads.com/book/show/1044355.When_You_Are_Engulfed_in_Flames
Waiter to the Rich and Shameless: Confessions of a Five-Star Beverly Hills Server;www.goodreads.com/book/show/24226116-waiter-to-the-rich-and-shameless
Living the Best Day Ever;www.goodreads.com/book/show/18745837-living-the-best-day-ever
Hillbilly Elegy: A Memoir of a Family and Culture in Crisis;www.goodreads.com/book/show/27161156-hillbilly-elegy
Broken;www.goodreads.com/book/show/3060485-broken
Red Notice: A True Story of High Finance, Murder, and One Man's Fight for Justice;www.goodreads.com/book/show/22609522-red-notice
I'm a Stranger Here Myself: Notes on Returning to America After Twenty Years Away;www.goodreads.com/book/show/25.I_m_a_Stranger_Here_Myself
Naked;www.goodreads.com/book/show/4138.Naked
Endurance: Shackleton's Incredible Voyage;www.goodreads.com/book/show/139069.Endurance
Zoroastrians' Fight for Survival (The Viking's Kurdish Love, #1);www.goodreads.com/book/show/57550531-zoroastrians-fight-for-survival
Dear Teddy;www.goodreads.com/book/show/13611630-dear-teddy
Breaking Free;www.goodreads.com/book/show/34217597-breaking-free
Goodbye Teddy;www.goodreads.com/book/show/18403205-goodbye-teddy
Stupid Boy;www.goodreads.com/book/show/17230902-stupid-boy
Telling Teddy;www.goodreads.com/book/show/15817927-telling-teddy
Life Without Limits;www.goodreads.com/book/show/8639945-life-without-limits
Whatever You Do, Don't Run: True Tales Of A Botswana Safari Guide;www.goodreads.com/book/show/891224.Whatever_You_Do_Don_t_Run
Buck: A Memoir;www.goodreads.com/book/show/16169867-buck
My Point... And I Do Have One;www.goodreads.com/book/show/71979.My_Point_And_I_Do_Have_One
Lady Almina and the Real Downton Abbey: The Lost Legacy of Highclere Castle;www.goodreads.com/book/show/12926432-lady-almina-and-the-real-downton-abbey
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics;www.goodreads.com/book/show/16158542-the-boys-in-the-boat
A Forest of Doors: An Orphan's Quest;www.goodreads.com/book/show/18345653-a-forest-of-doors
Justin Time: Autobiographical Stories from an American Spiritual Master;www.goodreads.com/book/show/34146116-justin-time
Choosing Light: When an Earthquake Buried Me and My Family for 5 Days, I Learned to Fully Live;www.goodreads.com/book/show/34091026-choosing-light
Positive Vision: Enjoying the Adventures and Advantages of Poor Eyesight;www.goodreads.com/book/show/55334031-positive-vision
Up from Slavery;www.goodreads.com/book/show/827685.Up_from_Slavery
A Girl from Yamhill;www.goodreads.com/book/show/198691.A_Girl_from_Yamhill
When Breath Becomes Air;www.goodreads.com/book/show/25899336-when-breath-becomes-air
Darkness Visible: A Memoir of Madness;www.goodreads.com/book/show/249042.Darkness_Visible
A Moveable Feast;www.goodreads.com/book/show/46169.A_Moveable_Feast
Females of Valor (The Viking's Kurdish Love, #2);www.goodreads.com/book/show/57550595-females-of-valor
Survivor: One Man's Battle with HIV, Hemophilia, and Hepatitis C;www.goodreads.com/book/show/9469704-survivor
Encounters and Dialogues with Martin Heidegger, 1929-1976;www.goodreads.com/book/show/309627.Encounters_and_Dialogues_with_Martin_Heidegger_1929_1976
A Heartbreaking Work of Staggering Genius;www.goodreads.com/book/show/4953.A_Heartbreaking_Work_of_Staggering_Genius
The Lullaby Illusion: A Journey of Awakening;www.goodreads.com/book/show/18096567-the-lullaby-illusion
Proof of Heaven: A Neurosurgeon's Journey into the Afterlife;www.goodreads.com/book/show/15851746-proof-of-heaven
Hamburg 1947: A Place for the Heart to Kip;www.goodreads.com/book/show/13080421-hamburg-1947
The Autobiography of Benjamin Franklin;www.goodreads.com/book/show/52309.The_Autobiography_of_Benjamin_Franklin
Stiff: The Curious Lives of Human Cadavers;www.goodreads.com/book/show/56769575-stiff
Salt: A World History;www.goodreads.com/book/show/2715.Salt
Eats, Shoots & Leaves: The Zero Tolerance Approach to Punctuation;www.goodreads.com/book/show/8600.Eats_Shoots_Leaves
Smoke Gets in Your Eyes & Other Lessons from the Crematory;www.goodreads.com/book/show/25189315-smoke-gets-in-your-eyes-other-lessons-from-the-crematory
Bonk: The Curious Coupling of Science and Sex;www.goodreads.com/book/show/5981308-bonk
The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements;www.goodreads.com/book/show/7247854-the-disappearing-spoon
Gulp: Adventures on the Alimentary Canal;www.goodreads.com/book/show/18377999-gulp
Spook: Science Tackles the Afterlife;www.goodreads.com/book/show/14990.Spook
The Mother Tongue: English and How It Got That Way;www.goodreads.com/book/show/29.The_Mother_Tongue
The Emperor of All Maladies: A Biography of Cancer;www.goodreads.com/book/show/7170627-the-emperor-of-all-maladies
Packing for Mars: The Curious Science of Life in the Void;www.goodreads.com/book/show/9542311-packing-for-mars
The Psychopath Test: A Journey Through the Madness Industry;www.goodreads.com/book/show/12391521-the-psychopath-test
Wicked Plants: The Weed That Killed Lincoln's Mother and Other Botanical Atrocities;www.goodreads.com/book/show/6106482-wicked-plants
Isaac's Storm: A Man, a Time, and the Deadliest Hurricane in History;www.goodreads.com/book/show/239186.Isaac_s_Storm
Fast Food Nation: The Dark Side of the All-American Meal;www.goodreads.com/book/show/1097.Fast_Food_Nation
The Ghost Map: The Story of London's Most Terrifying Epidemic—and How It Changed Science, Cities, and the Modern World;www.goodreads.com/book/show/36086.The_Ghost_Map
The Lost City of Z: A Tale of Deadly Obsession in the Amazon;www.goodreads.com/book/show/3398625-the-lost-city-of-z
In the Heart of the Sea: The Tragedy of the Whaleship Essex;www.goodreads.com/book/show/17780.In_the_Heart_of_the_Sea
The Botany of Desire: A Plant's-Eye View of the World;www.goodreads.com/book/show/41021145-the-botany-of-desire
Death's Acre: Inside the Legendary Forensic Lab the Body Farm Where the Dead Do Tell Tales;www.goodreads.com/book/show/15251.Death_s_Acre
The Man Who Loved Books Too Much: The True Story of a Thief, a Detective, and a World of Literary Obsession;www.goodreads.com/book/show/6251543-the-man-who-loved-books-too-much
